"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",1.95,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.97,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-3.13,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",2.54,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.92,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",2.34,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.63,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-1.32,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",1.69,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.54,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",4.22,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-2.81,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-0.65,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",-1.06,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",1.19,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",4.59,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",1,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-3.76,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.7,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",5.23,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.22,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",1.62,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.43,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-1.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.63,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",1.33,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.79,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.29,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.47,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.46,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.57,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.28,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.97,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.21,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.45,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",2.73,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",1.6,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-7.87,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-2.62,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",6.92,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",3.31,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",1.62,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-1.29,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-1.64,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",-0.99,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",0.98,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",3.33,
"DNK","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",-1.63,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",0.77,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.19,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.6,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",2.17,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-2.03,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.41,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-2.72,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.32,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",1.67,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.11,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-0.51,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.71,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",0.31,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.33,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.34,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.92,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",1.06,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.9,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",2.27,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-0.85,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",1.3,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.77,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.69,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.57,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.25,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",-0.41,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.8,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.31,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-0.55,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.72,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.21,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.22,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.18,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.98,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",-1.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",3.04,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",-0.6,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.15,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.73,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.02,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.72,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.14,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",0.55,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-1.62,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",0.28,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",2.47,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.21,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.35,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.4,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-1.59,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",0.58,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-1.74,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",-0.04,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-0.91,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",1.26,
"FIN","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",0.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",0.44,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",0.15,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",0.38,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.1,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-0.67,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.49,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.82,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",0.19,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",0.64,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",0.55,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",0.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",0.14,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0.28,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.65,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.24,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.32,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.3,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-0.1,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",0.08,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.13,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.64,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.24,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.25,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.51,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.54,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.12,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.48,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.3,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.49,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-0.05,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.65,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-0.05,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",0.54,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.41,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.29,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.23,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.2,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.17,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.38,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.6,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.57,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.63,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-2.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",3.34,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",1.86,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-1.17,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.72,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",1.57,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-1.51,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-0.72,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",0.56,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",1.4,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",-0.41,
"FRA","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",0.07,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.03,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",0.05,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",0.71,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.07,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.52,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-1.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",1.21,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-0.15,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.71,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-0.27,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",0.67,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0.53,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.51,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",0.73,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-0.12,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.57,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",0.79,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.21,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",0.91,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.82,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.11,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-0.17,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.47,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",1.1,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.34,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.62,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.35,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.77,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",0.66,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.17,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",-0.26,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.86,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.53,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.06,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.81,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.78,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-0.25,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.24,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.01,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.08,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.18,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.66,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",2.08,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",-0.19,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.77,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.82,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.76,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.04,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.16,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.06,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.42,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-2.6,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",2.9,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-0.18,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-1.05,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.13,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-1.04,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",0.72,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-0.4,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-0.03,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",0.24,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-0.95,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",-0.42,
"DEU","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",0.53,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",7.06,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",-3.54,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-3.86,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",2.41,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0.71,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",2.95,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-1.6,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",1.15,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-0.75,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-1.75,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",2.23,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-7.39,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-7.51,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-2.91,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-2.09,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-4.73,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.02,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-3.96,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-5.03,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-2.69,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-2.97,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-3.99,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",4.42,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-3.68,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.82,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.35,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.45,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.04,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",3.59,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",4.11,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-3.77,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",2.51,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-3.16,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",5.02,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-2.92,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.46,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.07,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-3.18,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",6.6,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-3.19,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.45,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-2.4,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.48,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.54,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",3.74,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-4.27,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.43,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",3.39,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",2.63,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-2.37,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.41,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.53,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",0.51,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",4.84,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-5.5,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",7.29,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-1.12,
"GRC","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",4.99,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-2.68,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",-0.76,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",1.55,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-2.55,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0.28,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.86,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",5.38,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-4.71,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",-2.29,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.45,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",-1.14,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",0.97,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",0.07,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.59,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.11,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",4.08,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.77,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",1.41,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-2.18,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.91,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.37,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.64,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",1.96,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",0.85,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.71,
"HUN","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-0.57,
